CodeCIS;VoiesAdministration
61736604;orale
66177624;transdermique
66290166;orale
67807816;orale
65254676;orale
61322336;transdermique
68062738;orale
66197477;transdermique
60008927;orale
65129377;orale
66978508;orale
64501892;transdermique
66654513;orale
61154803;transdermique
63953179;orale
60557826;orale
67468515;orale
67853728;orale
61148412;transdermique
66442631;transdermique
63104681;orale
60648304;orale
60282814;orale
63927615;transdermique
60722085;orale
67764293;transdermique
69202221;transdermique
64665137;transdermique
63290816;transdermique
69978449;transdermique
60275990;orale
61721627;orale
62356252;orale
63523836;intramusculaire
68429141;orale
61496251;orale
64018979;intraveineuse
68929381;intraveineuse
65587061;intraveineuse
63756662;intraveineuse
60351694;intraveineuse
60287206;intraveineuse
66329427;intraveineuse
61854766;orale
66974890;orale
61049439;orale
66117666;orale
68613700;orale
60434834;orale
62662968;orale
63081453;orale
69505624;orale
61312299;orale
61589937;orale
66296030;cutanée
69107620;sous-cutanée
67121308;sous-cutanée
69582503;intraveineuse
65069987;cutanée
69418315;cutanée
61847953;orale
68732658;intraveineuse
61476925;intramusculaire
67126561;intramusculaire
67162059;intraveineuse
65836776;orale
61368020;orale
64544979;intraveineuse
63727550;intraveineuse
61475862;intraveineuse
65637913;intraveineuse
68522898;intraveineuse
64634775;intraveineuse
67801877;intraveineuse
66179664;orale
62264811;sous-cutanée
68956599;sous-cutanée
61506592;orale
69892263;orale
65828929;orale
64293046;orale
68014323;orale
60144464;orale
64692337;orale
64266362;orale
69011006;orale
60093639;orale
63855735;orale
61872287;orale
64809705;orale
63522848;orale
68919273;orale
60623831;orale
60716890;orale
60274618;orale
60371992;orale
68028166;orale
65999613;orale
65431361;orale
67214495;orale
63924537;orale
61420645;orale
64610112;orale
66056398;orale
64255608;orale
64469583;orale
61197676;orale
65569273;orale
69349673;orale
69498222;orale
61907585;orale
61150445;orale
61206381;orale
61720468;orale
66731810;orale
68389476;orale
69240866;orale
66593010;orale
69284777;orale
60105568;infiltration
61118586;infiltration
64576012;infiltration
63999931;infiltration
61706625;péridurale
68674482;péridurale
66104277;péridurale
65878914;intrathécale
62232322;infiltration
66739091;infiltration
68050052;infiltration
62360681;infiltration
61146240;infiltration
67582006;infiltration
65025364;infiltration
60914235;intrathécale
62856446;infiltration
62821121;infiltration
69133501;infiltration
60131805;infiltration
66851902;infiltration
66504830;infiltration
69625488;cutanée
68011996;cutanée
69454457;orale
68732409;orale
69414886;orale
67741362;orale
69381938;orale
61357853;orale
67316347;orale
63131995;orale
62238453;orale
64361344;orale
68508471;orale
62704449;orale
64766442;orale
61306595;orale
60562734;orale
61543911;orale
61458546;orale
64713742;orale
67760537;orale
65672729;orale
64675900;orale
65148032;orale
60314183;orale
65227063;orale
60893428;orale
69473265;orale
64896343;orale
61062358;orale
60251135;orale
61892457;orale
64642188;orale
62390393;orale
66150164;orale
64949625;orale
64033397;orale
64435410;orale
60366689;orale
67286039;orale
61823685;orale
61785626;orale
65969680;orale
67607630;orale
65737881;orale
63020824;orale
65918166;orale
64711296;orale
63201575;orale
66994081;orale
64885845;orale
61435483;orale
60755263;orale
60886387;orale
66396810;orale
63352730;intradermique
60043248;intramusculaire
62962307;orale
60626471;orale
64212005;orale
65952065;intraveineuse
67535280;orale
63599339;orale
68407287;orale
64352822;rectale
65250560;orale
61042206;orale
65165035;orale
69834801;orale
64026666;orale
63659793;orale
60526880;orale
68402767;orale
63086945;orale
62806411;cutanée
63815096;cutanée
67763113;cutanée
60647323;cutanée
67119549;cutanée
62769525;cutanée
63270308;orale
60261656;orale
69586252;orale
60980609;orale
61253153;intraveineuse
60634703;intraveineuse
63584814;orale
69610664;orale
65393957;orale
68658161;orale
61946727;cutanée
62072907;cutanée
61246956;orale
60539130;orale
67979050;orale
66167509;orale
65001388;orale
64354271;orale
69467287;cutanée
61799597;cutanée
64959669;cutanée
64067976;cutanée
67613747;intraveineuse
66217549;intraveineuse
61371536;intraveineuse
67868413;orale
68563133;intraveineuse
63063487;orale
69235837;orale
66843923;orale
61046749;cutanée
66130489;cutanée
67200061;orale
67892688;cutanée
65131474;orale
64361127;cutanée
60552277;orale
65950908;cutanée
61139833;orale
67326875;orale
66252087;cutanée
66623496;sous-cutanée
65196244;sous-cutanée
67995282;orale
67124724;orale
64205726;intramusculaire
63744069;intraveineuse
68563941;inhalée
65981280;inhalée
68174071;inhalée
63266758;intraveineuse
63883282;inhalée
68036348;inhalée
63196690;inhalée
66231292;intraveineuse
68886446;inhalée
60329609;orale
65711534;cutanée
68242088;cutanée
68626352;inhalée
64783947;inhalée
69847994;intramusculaire
63117668;cutanée
64139991;cutanée
66415075;cutanée
65728925;cutanée
62689470;orale
66612514;orale
62935801;intraveineuse
66004031;intraveineuse
68949551;intraveineuse
61707595;intraveineuse
64494476;intramusculaire
69869122;intramusculaire
61881699;intramusculaire
60637770;cutanée
64547270;cutanée
64373777;cutanée
64499523;cutanée
65071205;cutanée
65458611;orale
65183147;dentaire
63893967;sublinguale
66627288;orale
60803021;orale
68330410;orale
65472835;orale
61989753;orale
68335966;orale
61365985;intraveineuse
61678528;orale
65625640;cutanée
63355160;orale
66510210;intraveineuse
65151555;cutanée
68973367;orale
69839823;orale
64556465;orale
62443305;orale
62999615;orale
67609631;orale
62215020;orale
69688894;orale
62017273;cutanée
65483917;cutanée
61006320;orale
62361751;intraveineuse
69304991;orale
61756418;sous-cutanée
66128246;dentaire
66701169;infiltration
64902547;orale
65381143;cutanée
68516450;intraveineuse
68648128;intraveineuse
66471946;sublinguale
69588545;intramusculaire
63034382;transdermique
63958849;transdermique
68731823;transdermique
64665646;sous-cutanée
69899090;cutanée
63096850;orale
64323361;cutanée
64473489;cutanée
64977368;orale
64391992;cutanée
65052482;cutanée
66189815;cutanée
67146044;orale
68944262;cutanée
62749647;cutanée
63820798;orale
66931921;orale
61969626;orale
64000931;orale
67579483;orale
69662077;ophtalmique
66882901;ophtalmique
68673035;orale
68829541;sublinguale
61951635;orale
69054954;orale
65810475;cutanée
64578846;orale
68713704;orale
66400454;rectale
66426495;rectale
65014909;cutanée
69941269;inhalée
67806924;intraveineuse
61914590;cutanée
65377426;cutanée
63258786;orale
69939535;intramusculaire
60670489;orale
61009850;dentaire
63957761;orale
68179830;orale
68679426;orale
68428420;orale
64354570;orale
65340488;orale
64230811;orale
61456303;cutanée
68547816;cutanée
64195869;cutanée
63859541;cutanée
60040145;cutanée
68822881;ophtalmique
63932377;sublinguale
69135192;orale
61621833;cutanée
68384454;cutanée
63088832;orale
60484221;dentaire
69208046;infiltration
66795478;cutanée
67127581;cutanée
67644148;dentaire
60935496;cutanée
66362637;orale
60518136;orale
68808732;orale
68269975;orale
60351986;orale
69505268;inhalée
61073237;inhalée
64587838;inhalée
69205477;inhalée
67546191;inhalée
61572165;inhalée
64461896;inhalée
60569419;inhalée
67274478;inhalée
69163238;inhalée
67219535;orale
68311602;orale
65102444;orale
66257579;orale
60474889;orale
65503782;orale
62111790;orale
60958897;orale
69388669;orale
69901965;intraveineuse
68231138;orale
63553427;orale
65436593;vaginale
68728154;orale
60863367;orale
65155219;orale
69974276;orale
65090846;orale
64276748;orale
67019171;orale
63063793;orale
69038462;orale
60398167;orale
60606586;orale
61358656;orale
61323160;orale
63288007;orale
69185423;orale
67937311;orale
69187164;orale
62973200;orale
61343825;orale
68462757;orale
65490121;orale
66614337;orale
63417060;orale
67392284;orale
68353989;orale
66544294;orale
60996271;orale
66362555;cutanée
61168938;cutanée
60902375;cutanée
61454131;cutanée
63157050;cutanée
60881760;cutanée
63832373;orale
67029888;orale
61792923;orale
60160835;orale
62105830;orale
60558629;orale
69899261;orale
61190991;orale
60122717;orale
65081377;orale
64485406;orale
67023718;orale
64954736;orale
64127633;orale
67329056;inhalée
66282739;inhalée
60907447;orale
67233047;orale
61247136;orale
64876209;orale
68005178;orale
65343420;ophtalmique
61322749;cutanée
69016117;orale
67527910;orale
67432729;orale
66881233;orale
60267171;orale
69922895;orale
68045233;sous-cutanée
68990053;sous-cutanée
67724733;sous-cutanée
64714278;intramusculaire
64400612;intramusculaire
69935063;intramusculaire
66311151;intramusculaire
60368028;intramusculaire
66384911;orale
66898948;orale
66152667;orale
66984016;orale
69085330;orale
61712585;orale
64070919;orale
68162966;orale
63103978;orale
67476519;orale
67952772;orale
67526662;orale
63360848;orale
68238481;orale
65347714;orale
61017669;orale
60286346;orale
61262686;orale
69151830;orale
67073354;orale
69632034;orale
67911252;orale
65187117;orale
66671459;orale
62461641;orale
61572425;orale
65264446;orale
69000579;orale
61634204;orale
67686574;orale
63749486;orale
68523861;orale
67925273;orale
64178300;orale
67066018;orale
69710020;orale
65140886;orale
61887200;cutanée
60703220;sublinguale
62766080;orale
69204382;cutanée
67955576;cutanée
63660735;orale
62597239;cutanée
67496824;orale
67692214;orale
62078365;orale
62493774;orale
66450806;orale
63206729;orale
63239348;orale
61494492;orale
60054312;orale
69310040;orale
68992257;orale
66597902;orale
63168424;orale
60021928;orale
69048990;orale
69862028;orale
61605245;orale
63911098;orale
64880296;ophtalmique
67700426;sous-cutanée
62534114;sous-cutanée
60035714;sous-cutanée
62222050;sous-cutanée
69890052;intraveineuse
68944294;intraveineuse
69389536;orale
63073499;orale
60834807;orale
62039768;orale
60583269;orale
65864291;orale
69795857;orale
63187944;orale
68990181;orale
67364616;orale
69094525;orale
65906484;orale
64603769;orale
62134458;orale
65475176;orale
68355730;orale
66399710;orale
66952723;orale
61141019;orale
66580760;orale
68181322;orale
60512336;orale
68435621;orale
61012191;orale
63303256;orale
65187416;orale
60071190;orale
61275694;orale
67711814;orale
69095463;orale
63025508;orale
69646557;orale
67709496;orale
61411685;orale
60791672;orale
68748502;orale
65080738;orale
66351224;orale
61510021;orale
60145580;orale
65320254;orale
60574804;cutanée
69606865;orale
60092590;orale
66818261;orale
66749235;orale
62332319;ophtalmique
67128676;orale
68069647;orale
69863646;orale
62746747;orale
67222606;orale
64561462;orale
61258104;orale
63842168;orale
64708962;orale
65324797;orale
64374772;orale
65399052;orale
61510352;orale
66692617;orale
67042889;sublinguale
65490897;intraveineuse
61426655;intraveineuse
66565153;intraveineuse
65690588;orale
63247409;gingivale
69945545;orale
61304594;intraveineuse
62898420;sous-cutanée
68439865;orale
61227030;orale
68573960;orale
60696651;orale
69666321;orale
63175461;orale
69255195;ophtalmique
67665740;cutanée
60162494;orale
63322961;orale
69949390;sous-cutanée
66047342;sous-cutanée
67060271;sous-cutanée
64061763;orale
64322882;orale
68971188;orale
64450063;orale
69584073;orale
63732750;orale
65118886;orale
69911176;intraveineuse
62427265;intraveineuse
60715870;intraveineuse
63740918;intraveineuse
60650173;intraveineuse
62550143;ophtalmique
60654271;inhalée
69501476;orale
60238376;orale
62663671;cutanée
62103288;cutanée
67526370;cutanée
66500668;cutanée
61165333;cutanée
69494708;cutanée
60019927;orale
62921036;orale
64726693;orale
63697872;intramusculaire
65637856;orale
65655256;cutanée
68390471;cutanée
69627763;orale
65728238;orale
60126982;orale
68821950;orale
69953339;orale
60988513;orale
62549600;orale
63488285;orale
61359256;orale
69307610;orale
60282629;orale
60128339;orale
68479660;orale
61629157;orale
67030068;orale
64808286;orale
67860306;orale
61410829;orale
65700616;orale
64398467;orale
62493347;orale
68198987;orale
63970132;orale
63201461;orale
67637196;orale
65103304;orale
66363956;orale
62342434;orale
68130153;orale
61969188;intraveineuse
65958869;cutanée
69637743;intraveineuse
67730914;intraveineuse
69424357;intraveineuse
69774343;intramusculaire
69537376;intramusculaire
69618515;intramusculaire
60626197;intraveineuse
68967656;orale
66871876;orale
63226984;orale
62622863;orale
62002809;orale
69557560;cutanée
61707652;cutanée
66793331;cutanée
61971381;intradermique
63262521;intraveineuse
67125790;intraveineuse
69734808;intrapéritonéale
67821367;intrapéritonéale
64316274;intrapéritonéale
69708941;orale
63531587;orale
67312509;intraveineuse
65028549;intraveineuse
64929761;intraveineuse
69472124;intraveineuse
66600871;intraveineuse
63548469;intraveineuse
60272948;intraveineuse
67953372;intraveineuse
63787825;sous-cutanée
67919092;intramusculaire
68758076;sous-cutanée
63871159;sous-cutanée
67096189;sous-cutanée
69108170;sous-cutanée
66553998;sous-cutanée
69919810;orale
64408915;sous-cutanée
67884271;intraveineuse
69444281;cutanée
68450790;orale
68334405;orale
66598776;orale
63771924;orale
65332737;orale
61442353;orale
60687652;orale
64937199;orale
64232755;orale
67851645;orale
64714196;orale
60292349;orale
64225999;orale
64820630;orale
62519799;orale
62779793;orale
67154354;orale
68984381;orale
68635180;orale
65233835;orale
61678318;orale
60291941;orale
61852676;orale
68629188;orale
62193524;orale
66304687;orale
63549158;orale
63037738;orale
65673980;orale
69970484;orale
68076314;orale
62833611;orale
61206641;orale
65320140;orale
64854611;orale
67437758;orale
61467730;orale
65333974;orale
64970338;orale
62944693;orale
68081368;orale
62998997;intramusculaire
65923640;rectale
61035382;intraveineuse
64182868;orale
65955652;orale
66085371;orale
67294573;orale
64732689;orale
69630186;orale
66242506;intraveineuse
60282846;orale
60292573;orale
60776617;orale
68366495;orale
66839572;orale
63294049;orale
68390553;orale
66281427;orale
61022698;orale
68915296;cutanée
63770103;cutanée
66689795;intramusculaire
61078049;orale
65599882;intrathécale
63620349;inhalée
65915088;cutanée
66951450;orale
68311869;orale
62793782;orale
62319930;orale
60450831;orale
64632646;orale
69323454;orale
67124126;orale
62061907;orale
61502487;orale
68039643;orale
61472713;orale
65311860;orale
65763036;orale
61014420;orale
67230581;orale
62896444;orale
68872941;orale
64809598;orale
67949751;orale
61912415;orale
67336061;orale
64161144;orale
61613128;orale
60273263;cutanée
60363967;inhalée
62828920;inhalée
67533094;orale
69594530;orale
64175998;sous-cutanée
69594548;orale
66043358;orale
67504185;orale
65994267;orale
67623353;orale
65265313;orale
67907535;orale
62127360;orale
63145849;orale
61938189;orale
66032486;orale
60625921;orale
62465928;orale
64640867;orale
68916754;orale
65696662;orale
61823226;orale
61662029;orale
64398047;orale
64347259;orale
60021127;orale
65618628;orale
61457558;orale
62673263;orale
60734372;orale
63873854;orale
62038157;orale
64802027;orale
68800618;orale
60337762;orale
60464076;orale
64322708;orale
63603104;orale
69006984;orale
60058378;orale
69360552;orale
64431166;orale
65687478;orale
62160474;cutanée
62493354;cutanée
65051900;orale
63640896;cutanée
68625186;cutanée
61823735;orale
69998156;orale
62469613;orale
63681398;orale
61268422;orale
60662019;orale
67355371;nasale
60765503;cutanée
61641704;orale
61892368;orale
69381411;orale
61505362;orale
63212461;orale
60249903;orale
66122193;cutanée
65411280;orale
61232102;orale
