codeCIP7;libelle;prix;stockLogique;stockPhysique
3651324;plaquette(s) PVC-Aluminium de 84 gélule(s);1,02;;
5658193;100 plaquette(s) PVC-Aluminium de 1 gélule(s);1,02;520;520
3016282;plaquette(s) PVC PVDC aluminium de 24 pastille(s);1,02;520;520
3001069;plaquette(s) thermoformée(s) PVC-aluminium de 20 comprimé(s);1,02;;
3356677;plaquette(s) PVC-Aluminium de 20 gélule(s);1,02;;
3286103;2 ampoule(s) en verre de 1 ml;1,02;;
3253523;1 flacon(s) en verre brun de 150 ml avec gobelet doseur polypropylène;1,02;520;520
3643922;1 tube(s) aluminium verni de 105 g;1,02;520;520
3688296;1 flacon(s) en verre brun de 36 g avec cuillère-mesure polypropylène;1,02;;
3019233;plaquette(s) thermoformée(s) PVC PVDC aluminium de 40 comprimé(s);1,02;520;520
3019236;plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s);1,02;520;520
3005780;2 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s);1,02;;
3005782;6 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s);1,02;;
2772586;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
2696187;plaquette(s) PVC-Aluminium de 4 comprimé(s);1,02;520;520
2696193;plaquette(s) PVC-Aluminium de 8 comprimé(s);1,02;520;520
2696201;plaquette(s) PVC-Aluminium de 12 comprimé(s);1,02;520;520
2696218;plaquette(s) PVC-Aluminium de 24 comprimé(s);1,02;520;520
3022702;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);1,02;;
3022705;plaquette(s) PVC PVDC aluminium de 84 comprimé(s);2,76;;
3011066;plaquette(s) PVC PVDC aluminium de 4 comprimé(s);1,02;520;520
3011067;plaquette(s) PVC PVDC aluminium de 8 comprimé(s);1,02;520;520
3502452;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;520;520
3502469;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);1,02;520;520
5002989;1 tube(s) aluminium verni de 15 g;1,02;520;520
3226526;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3748236;plaquette(s) thermoformée(s) PVC-Aluminium de 180 comprimé(s);1,02;;
2747660;30 sachets papier aluminium polyéthylène de 8 g;1,02;520;520
3732784;1 flacon(s) en verre - 1 flacon(s) en verre;1,02;;
4900422;1 flacon(s) pressurisé(s) aluminium avec valve(s) doseuse(s) avec embout(s) buccal(aux) de 200 dose(s);1,02;;
2789687;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
2789730;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3506705;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
3506711;plaquette(s) PVC aluminium de 90 comprimé(s);1,02;;
4155768;1 cartouche(s) en verre de 1,5 ml de solution;1,02;;
4155774;1 cartouche(s) en verre de 2,5 ml de solution;1,02;;
3005996;plaquette(s) PVC-Aluminium polyéthylène PVDC de 30 comprimé(s);1,02;;
4900081;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
4901556;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
3307199;tube(s) polypropylène de 16  comprimé(s);1,02;;
3640734;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s);1,02;;
4950011;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s) (distributeur parallèle :  MEDIWIN Limited);1,02;;
4950020;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s) (distributeur parallèle :  BB Farma s.r.l);1,02;;
3011758;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s);1,02;;
3369651;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 10 ml;1,02;;
2747134;plaquette(s) aluminium de 30 comprimé(s);1,02;;
2747186;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3015657;plaquette(s) thermoformée(s) PVC polyéthylène de 10 suppositoire(s);1,02;520;520
3008832;1 flacon polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s);1,02;;
3014892;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3014896;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3001725;28 plaquette(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s);1,02;;
5772351;5 ampoule(s) en verre de 10 ml;1,02;520;520
3069825;plaquette(s) thermoformée(s) PVC-Aluminium de 50  comprimé(s);1,02;;
5703060;5 ampoule(s) en verre de 5 ml;1,02;520;520
4946286;plaquette(s) PVC aluminium PVDC de 30 comprimé(s);1,02;520;520
3533263;plaquette(s) PVC-Aluminium PVDC de 5 comprimé(s);1,02;;
3533286;plaquette(s) PVC-Aluminium PVDC de 15 comprimé(s);1,02;;
3597369;plaquette(s) PVC-Aluminium PVDC de 30 comprimé(s);1,02;;
3006069;1 flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s);1,02;;
3006070;1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s);1,02;;
3749916;plaquette(s) thermoformée(s) PVC PVDC aluminium de 20 comprimé(s);1,02;;
3749922;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3040224;1 tube(s) aluminium de 30 g;1,02;520;520
5507380;10 ampoule(s) en verre de 5 ml;1,02;520;520
2180963;1 flacon(s) polyéthylène moyenne densité (PEMD) compte-gouttes (incorporé) polyéthylène basse densité (PEBD) de 5 ml;1,02;;
3375315;plaquette(s) thermoformée(s) polypropylène aluminium de 90 comprimé(s);1,02;;
3719602;plaquette(s) thermoformée(s) polypropylène aluminium de 270 comprimé(s);2,76;;
5856390;1 flacon(s) en verre - 1 flacon(s) en verre de 10 ml;1,02;520;520
3022759;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3020781;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s);1,02;;
3681644;1 flacon(s) en verre de 20 ml;1,02;520;520
3021772;plaquette(s) PVC aluminium de 28 comprimé(s);1,02;;
3008075;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3008078;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3530980;1 cartouche(s) en verre de 0,84 ml avec 6 aiguille(s);1,02;;
3774848;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3774883;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3381445;3 plaquette(s) PVC polyéthylène PVDC aluminium de 10 comprimé(s);1,02;;
3954510;plaquette(s) formée(s) à froid aluminium de 28 comprimé(s);1,02;;
2203210;plaquette(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3019994;1 flacon(s) polyéthylène de 400 g avec cuillère-mesure polyéthylène;1,02;;
3389056;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
3389062;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
3019002;1 flacon(s) polyéthylène haute densité (PEHD) de 30 gélule(s);1,02;;
3015658;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3558441;plaquette(s) aluminium de 28 comprimé(s);1,02;;
3597441;plaquette(s) aluminium de 14 comprimé(s);1,02;;
5637506;plaquette(s) aluminium de 50 comprimé(s);1,02;520;520
3959157;1 seringue(s) préremplie(s) en verre sécurisée de 0,5 ml avec aiguille(s);1,02;;
4900205;plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC-Aluminium de 30 comprimé(s);1,02;;
4900206;plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC-Aluminium de 60 comprimé(s);1,02;;
3005013;plaquette(s) OPA : polyamide orienté aluminium PVC de 30 comprimé(s);1,02;;
3005018;plaquette(s) OPA : polyamide orienté aluminium PVC de 90 comprimé(s);2,76;;
3003062;plaquette(s) polyamide aluminium PVC-Aluminium de 28 gélule(s);1,02;;
5559864;1 flacon(s) en verre de 46,25 MBq/5 ml;1,02;520;520
3398173;plaquette(s) thermoformée(s) polyamide PVC-aluminium de 20 comprimé(s);1,02;520;520
3773725;1 plaquette(s) PVC-Aluminium de 21 comprimé(s);1,02;520;520
3773731;3 plaquette(s) PVC-Aluminium de 21 comprimé(s);1,02;520;520
4155389;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
4917534;28 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s);1,02;;
2672258;1 bouteille(s) de 2 L en acier munie d'un robinet en laiton avec manodétendeur et prises normalisées;1,02;520;520
2672264;1 bouteille(s) de 5 L en acier munie d'un robinet en laiton avec manodétendeur et prises normalisées;1,02;520;520
2672270;1 bouteille(s) de 20 L en acier munie d'un robinet en laiton avec manodétendeur et prises normalisées;1,02;520;520
2672287;1 bouteille(s) de 50 L en acier munie d'un robinet en laiton à pression résiduelle avec raccord de sortie normalisé;1,02;520;520
5836163;18 bouteille(s) de 50 L en acier, maintenues en position verticale dans un cadre métallique, reliées par des lyres munies d'une vanne en laiton à pression résiduelle avec raccord de sortie normalisé;1,02;520;520
3005322;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3005326;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3084925;5 ampoule(s) en verre de 1 ml;1,02;520;520
3023864;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 21 gélule(s);1,02;520;520
3414268;1 flacon(s) en verre de 10 ml;1,02;;
3011560;30 plaquette(s) thermoformée(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s);1,02;;
2779424;pilulier(s) polypropylène de 30 comprimé(s);1,02;;
3020942;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
3750612;plaquette(s) PVC-Aluminium de 60 comprimé(s);1,02;;
2675274;plaquette(s) aluminium de 7 gélule(s);1,02;520;520
2675280;plaquette(s) aluminium de 14 gélule(s);1,02;520;520
3018882;5 flacon(s) de poudre en verre - 5 ampoule(s) de solvant en verre de 3 ml;1,02;;
3650589;1 flacon(s) de poudre en verre - 1 ampoule(s) de solvant en verre de 3 ml;1,02;;
3804696;30 flacon(s) de poudre en verre - 30 ampoule(s) de solvant en verre de 3 ml;1,02;;
3477458;plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s);1,02;520;520
3018577;plaquette(s) aluminium OPA : polyamide orienté PVC de 2 gélule(s);1,02;;
3004049;plaquette(s) PVC aluminium de 56 gélule(s);1,02;;
3371487;10 récipient(s) unidose(s) polyéthylène de 0,4 ml (2 plaquettes de 5 récipients unidoses);1,02;520;520
3371493;100 récipient(s) unidose(s) polyéthylène de 0,4 ml (20 plaquettes de 5 récipients unidoses);1,02;520;520
3579437;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3612471;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
3956957;plaquette(s) PVC aluminium de 90 comprimé(s);2,76;;
3019601;30 plaquette(s) PVC PVDC aluminium de 1 comprimé(s);1,02;520;520
2699524;2 flacon(s) polytéréphtalate (PET) de 176 ml avec fermeture de sécurité enfant  avec gobelet(s) doseur(s) polypropylène;1,02;;
4900484;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 30 gélule(s);1,02;;
4900486;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 gélule(s);2,76;;
3065247;1 flacon(s) polyéthylène de 3 ml;1,02;;
3007020;1 pot(s) polypropylène avec cuillère-mesure polystyrène de 125 g;1,02;520;520
3962840;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3008827;10 flacon(s) en verre de 1349,56 mg;1,02;;
3539432;1 récipient cryogénique fixe acier de 100  l;1,02;520;520
5605831;1 évaporateur fixe acier de 100  l;1,02;520;520
3562448;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s);1,02;;
4932203;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
4932278;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
2172538;1 flacon(s) en verre de 1,7 ml;1,02;;
3757324;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s);1,02;;
3768397;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3795402;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3013207;plaquette(s) PVC aluminium avec fermeture de sécurité enfant de 28 comprimé(s);1,02;;
2175057;6 ampoule(s) en verre de 1 ml;1,02;;
2175063;10 ampoule(s) en verre de 1 ml;1,02;520;520
3533487;8 sachet(s)-dose(s) papier aluminium polyéthylène de 1,566 g;1,02;;
3533501;12 sachet(s)-dose(s) papier aluminium polyéthylène de 1,566 g;1,02;;
3485506;20 récipient(s) unidose(s) polyéthylène de 0,4 ml;1,02;520;520
3634627;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 100 comprimé(s);1,02;;
5502279;flacon(s) en verre de 500 UI - flacon(s) en verre de 2,5 ml Boîte de 1 flacon + 1 flacon + 1 dispositif de transfert avec filtre + 1 seringue + 1 nécessaire de ponction veineuse + 2 tampons + 1 pansement;1,02;520;520
2762671;plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s);1,02;;
2766166;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 gélule(s);1,02;520;520
3219408;10 sachet(s) polyéthylène de 100 cm2;1,02;520;520
3646292;5 sachet(s) polypropylène de 100 cm2;1,02;520;520
3533091;plaquette(s) thermoformée(s) PVC-aluminium de 14 gélule(s);1,02;;
3578389;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 30 capsule(s);1,02;;
3612614;plaquette(s) thermoformée(s) PVC-Aluminium de 10  comprimé(s);1,02;;
3612620;plaquette(s) thermoformée(s) PVC-Aluminium de 16  comprimé(s);1,02;;
3882911;plaquette(s) PVC PVDC aluminium de 6 comprimé(s);1,02;;
3882934;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
2194505;plaquette(s) thermoformée(s) aluminium PVC de 56 gélule(s);1,02;520;520
3728357;plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
3728392;plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s);2,76;;
4925367;plaquette(s) PVC PVDC aluminium de 20 comprimé(s);1,02;;
4925373;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3743960;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 gélule(s);1,02;;
3743983;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 90 gélule(s);2,76;;
3744014;pilulier(s) polypropylène avec fermeture de sécurité de 30 gélule(s);1,02;;
3964282;1 flacon(s) en verre de 2 ml;1,02;520;520
3964307;1 flacon(s) en verre de 10 ml;1,02;520;520
3267092;1 tube(s) aluminium de 30 g;1,02;;
2243965;60 plaquette(s) PVC aluminium de 1 comprimé(s);1,02;;
3352975;1 flacon(s) en verre brun de 50 ml avec compte-gouttes polyéthylène;1,02;520;520
2191197;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2191228;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
5508139;1 flacon(s) en verre de 4 ml;1,02;520;520
5508141;1 flacon(s) en verre de 16 ml;1,02;520;520
3019515;56 sachet(s) (4x14) BoPET : polyéthylène téréphtalate biaxialement orienté polyéthylène aluminium;1,02;;
3489881;1 flacon(s) en verre brun de 2,5  ml;1,02;;
3675750;plaquette(s) thermoformée(s) PVC polyéthylène de 1 ovule(s);1,02;;
3009750;plaquette(s) OPA : polyamide orienté aluminium PVC de 30 comprimé(s);1,02;;
3009752;plaquette(s) OPA : polyamide orienté aluminium PVC de 90 comprimé(s);2,76;;
4195041;plaquette(s) aluminium PVDC PVC de 30 comprimé(s);1,02;;
3322129;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;520;520
3713999;plaquette(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s);1,02;520;520
5608166;plaquette(s) PVC polyéthylène PVDC aluminium de 50 comprimé(s);1,02;520;520
4981934;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
4981963;plaquette(s) aluminium PVC PVDC de 90 comprimé(s);2,76;;
3019450;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3019451;plaquette(s) aluminium de 90 comprimé(s);1,02;;
3019492;plaquette(s) PVC PVDC aluminium de 8 comprimé(s);1,02;520;520
3019493;plaquette(s) PVC PVDC aluminium de 12 comprimé(s);1,02;520;520
3019494;plaquette(s) PVC PVDC aluminium de 24 comprimé(s);1,02;520;520
3995503;plaquette(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 4 comprimé(s);1,02;520;520
3995549;plaquette(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 8 comprimé(s);1,02;520;520
3995578;plaquette(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 12 comprimé(s);1,02;520;520
3995621;plaquette(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 24 comprimé(s);1,02;520;520
3666627;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;520;520
3017357;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3017358;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3013643;plaquette(s) PVC PVDC de 30 comprimé(s);1,02;;
3013646;plaquette(s) PVC PVDC de 90 comprimé(s);2,76;;
3278799;plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s);1,02;;
3351510;film(s) thermosoudé(s) aluminium polyéthylène de 20  comprimé(s);1,02;;
3008839;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;520;520
2226990;plaquette(s) thermoformée(s) PVC-Aluminium de 15 comprimé(s);1,02;;
3020845;plaquette(s) PVC aluminium PVDC de 20 gélule(s);1,02;;
5756777;1 flacon(s) en verre de 20 ml;1,02;520;520
3007903;30 plaquette(s) formée(s) à froid aluminium de 1 comprimé(s);1,02;;
3666679;plaquette(s) thermoformée(s) aluminium de 12 lyophilisat(s);1,02;520;520
4900268;plaquette(s) thermoformée(s) aluminium de 60 capsule(s);1,02;;
3765507;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
3008836;plaquette(s) PVC aluminium de 90 comprimé(s);2,76;;
3938362;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
3021730;21 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 gélule(s);1,02;520;520
4941320;5 flacon(s) en verre de 4 ml;1,02;520;520
5506387;1 bouteille(s) acier de 50 L (corps et ogive peints selon une couleur normalisée), munie d’un robinet en laiton avec raccord de sortie normalisé;1,02;520;520
3003992;pilulier(s) polyéthylène de 30 comprimé(s);1,02;520;520
3605436;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
3607547;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3466667;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3002377;plaquette(s) polyamide aluminium PVC-Aluminium de 56 gélule(s);1,02;;
3002378;plaquette(s) polyamide aluminium PVC-Aluminium de 84 gélule(s);1,02;;
3023847;plaquette(s) PVC PVDC aluminium de 56 gélule(s);1,02;;
3023848;plaquette(s) PVC PVDC aluminium de 84 gélule(s);1,02;;
3276576;plaquette(s) thermoformée(s) PVC aluminium de 20 comprimé(s);1,02;520;520
4962871;1 flacon(s) en verre jaune(brun) de 200 ml avec cuillère-mesure polypropylène;1,02;520;520
5506109;10 flacons en verre;1,02;520;520
3748489;1 seringue(s) préremplie(s) en verre de 0,5 ml;1,02;;
3821039;28 plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC de 1 gélule(s);1,02;;
3030378;1 flacon(s) en verre brun de 4 g avec applicateur(s) polyéthylène basse densité (PEBD);1,02;520;520
3386342;1 flacon(s) polyéthylène de 30 g;1,02;;
2669115;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3013297;5 ampoules en verre de 20 mL;1,02;520;520
5601968;1 flacon(s) en verre de 20 mL;1,02;520;520
3018170;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
2758764;plaquette(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
2790992;24 sachet(s) polyester aluminium polyéthylène de 10 ml;1,02;;
2732581;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 56 comprimé(s);1,02;;
3011724;30 plaquette(s) PVC PVDC aluminium de 1 comprimé(s);1,02;;
3468146;1 flacon(s) de 90 ml avec gobelet(s) doseur(s);1,02;;
3468152;1 flacon(s) de 500 ml avec gobelet(s) doseur(s);1,02;520;520
3468169;1 flacon(s) de 200 ml avec gobelet(s) doseur(s);1,02;520;520
2791365;1 flacon(s) en verre de 20 g avec cuillère-mesure polystyrène;1,02;;
3656592;pilulier(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 5 comprimé(s);1,02;520;520
5641034;pilulier(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s);1,02;520;520
