idGroupeGenerique;libelleGroupeGenerique
892;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 25 mg - VIAGRA 25 mg, comprimé pelliculé.
892;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 25 mg - VIAGRA 25 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
893;SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 100 mg - VIAGRA 100 mg, comprimé pelliculé.
894;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.
894;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.
894;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.
894;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.
894;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.
895;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.
895;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.
895;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.
895;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.
895;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.
896;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 5 mg  - ULTIVA 5 mg, poudre pour solution injectable ou pour perfusion.
896;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 5 mg  - ULTIVA 5 mg, poudre pour solution injectable ou pour perfusion.
896;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 5 mg  - ULTIVA 5 mg, poudre pour solution injectable ou pour perfusion.
896;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 5 mg  - ULTIVA 5 mg, poudre pour solution injectable ou pour perfusion.
896;REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 5 mg  - ULTIVA 5 mg, poudre pour solution injectable ou pour perfusion.
897;BACLOFENE 0,05 mg/ml - LIORESAL 0,05 mg/1 ml, solution injectable par voie intrathécale en ampoule.
897;BACLOFENE 0,05 mg/ml - LIORESAL 0,05 mg/1 ml, solution injectable par voie intrathécale en ampoule.
897;BACLOFENE 0,05 mg/ml - LIORESAL 0,05 mg/1 ml, solution injectable par voie intrathécale en ampoule.
898;BACLOFENE 10 mg/20 ml - LIORESAL 10 mg/20 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
898;BACLOFENE 10 mg/20 ml - LIORESAL 10 mg/20 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
898;BACLOFENE 10 mg/20 ml - LIORESAL 10 mg/20 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
898;BACLOFENE 10 mg/20 ml - LIORESAL 10 mg/20 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
899;BACLOFENE 10 mg/5 ml - LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
899;BACLOFENE 10 mg/5 ml - LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
899;BACLOFENE 10 mg/5 ml - LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
899;BACLOFENE 10 mg/5 ml - LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
899;BACLOFENE 10 mg/5 ml - LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule.
900;LAMIVUDINE 150 mg - EPIVIR 150 mg, comprimé pelliculé.
900;LAMIVUDINE 150 mg - EPIVIR 150 mg, comprimé pelliculé.
900;LAMIVUDINE 150 mg - EPIVIR 150 mg, comprimé pelliculé.
900;LAMIVUDINE 150 mg - EPIVIR 150 mg, comprimé pelliculé.
900;LAMIVUDINE 150 mg - EPIVIR 150 mg, comprimé pelliculé.
901;LAMIVUDINE 300 mg - EPIVIR 300 mg, comprimé pelliculé.
901;LAMIVUDINE 300 mg - EPIVIR 300 mg, comprimé pelliculé.
901;LAMIVUDINE 300 mg - EPIVIR 300 mg, comprimé pelliculé.
901;LAMIVUDINE 300 mg - EPIVIR 300 mg, comprimé pelliculé.
901;LAMIVUDINE 300 mg - EPIVIR 300 mg, comprimé pelliculé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
902;NEVIRAPINE ANHYDRE 200 mg - VIRAMUNE 200 mg, comprimé.
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
903;ACÉTYLCYSTÉINE 200 mg - FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 200 mg SANS SUCRE, granulés pour solution buvable en sachet édulcorés à l'aspartam et au sorbitol
908;NEFOPAM (CHLORHYDRATE DE) 20 mg/2 ml - ACUPAN, solution injectable.
908;NEFOPAM (CHLORHYDRATE DE) 20 mg/2 ml - ACUPAN, solution injectable.
908;NEFOPAM (CHLORHYDRATE DE) 20 mg/2 ml - ACUPAN, solution injectable.
908;NEFOPAM (CHLORHYDRATE DE) 20 mg/2 ml - ACUPAN, solution injectable.
908;NEFOPAM (CHLORHYDRATE DE) 20 mg/2 ml - ACUPAN, solution injectable.
909;RIZATRIPTAN (BENZOATE DE) équivalant à 5 mg de RIZATRIPTAN - MAXALTLYO 5 mg, lyophilisat oral.
909;RIZATRIPTAN (BENZOATE DE) équivalant à 5 mg de RIZATRIPTAN - MAXALTLYO 5 mg, lyophilisat oral.
909;RIZATRIPTAN (BENZOATE DE) équivalant à 5 mg de RIZATRIPTAN - MAXALTLYO 5 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
910;RIZATRIPTAN (BENZOATE DE) équivalant à 10 mg de RIZATRIPTAN - MAXALTLYO 10 mg, lyophilisat oral.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
911;ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
912;OXOMEMAZINE 0,33 mg/ml - TOPLEXIL 0,33 mg/ml, sirop
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
913;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
914;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 20 mg ATORVASTATINE  - TAHOR 20 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
915;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
917;ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.
